SA2_MAIN11,SA2_5DIG11,SA2_NAME11,SA3_CODE11,SA3_NAME11,SA4_CODE11,SA4_NAME11,GCC_CODE11,GCC_NAME11,STE_CODE11,STE_NAME11,ALBERS_SQM,id,long_c,lat_c,population,SUA_NAME_2011,name,pop,long,lat,SUA,hex_long,hex_lat,hex_id,distance
115011295,11295,Kellyville,11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,12248650.929209,294,150.9598634130275,-33.71302778330475,24500,Sydney,Kellyville,24500,150.9598634130275,-33.71302778330475,Sydney,150.9543830336,-33.64856216950001,100559,7168.370699108089
504031059,51059,Ellenbrook,50403,Swan,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,37774866.9728763,1733,115.98000114652127,-31.7900428983461,24401,Ellenbrook,Ellenbrook,24401,115.98000114652127,-31.7900428983461,Ellenbrook,115.98938303359999,-31.758562169500017,118933,3602.0356768698866
506041137,51137,Thornlie,50604,Gosnells,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,11606471.7517826,1811,115.95492060165458,-32.06004392551768,24330,Perth,Thornlie,24330,115.95492060165458,-32.06004392551768,Perth,115.98938303359999,-32.03856216950001,116137,4033.3031698433606
126021497,11497,Eastwood - Denistone,12602,Ryde - Hunters Hill,126,Sydney - Ryde,1GSYD,Greater Sydney,1,New South Wales,7819585.22002662,496,151.08567343829276,-33.79182460829918,24317,Sydney,Eastwood - Denistone,24317,151.08567343829276,-33.79182460829918,Sydney,151.1643830336,-33.64856216950001,100562,17484.997658831595
505031108,51108,Wanneroo,50503,Wanneroo,505,Perth - North West,5GPER,Greater Perth,5,Western Australia,41673454.2238356,1782,115.8344813489876,-31.765254838487145,24211,Perth,Wanneroo,24211,115.8344813489876,-31.765254838487145,Perth,115.84938303359999,-31.758562169500017,118931,1594.9054168530658
206021111,21111,Northcote,20602,Darebin - South,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,6145080.91158001,650,145.0002654782578,-37.77230987028502,24152,Melbourne,Northcote,24152,145.0002654782578,-37.77230987028502,Melbourne,145.1093830336,-37.77856216950001,59235,9638.26383405658
125041492,11492,Parramatta - Rosehill,12504,Parramatta,125,Sydney - Parramatta,1GSYD,Greater Sydney,1,New South Wales,8496235.98696953,491,151.01753274901023,-33.821639711792216,24139,Sydney,Parramatta - Rosehill,24139,151.01753274901023,-33.821639711792216,Sydney,150.7793830336,-33.85856216950002,98460,22419.851693212953
122031426,11426,Dee Why - North Curl Curl,12203,Warringah,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,4073295.24796998,425,151.2894495196118,-33.75602847373162,24127,Sydney,Dee Why - North Curl Curl,24127,151.2894495196118,-33.75602847373162,Sydney,151.3393830336,-33.71856216950002,99866,6219.432367617398
206051133,21133,St Kilda,20605,Port Phillip,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,3901440.00406957,672,144.9798902511387,-37.862338478185315,24091,Melbourne,St Kilda,24091,144.9798902511387,-37.862338478185315,Melbourne,144.9343830336,-37.84856216950001,58533,4286.840510481341
120031390,11390,Ashfield,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1GSYD,Greater Sydney,1,New South Wales,3670016.29198616,389,151.12624767103372,-33.88976781450296,24079,Sydney,Ashfield,24079,151.12624767103372,-33.88976781450296,Sydney,151.1643830336,-34.06856216950001,96368,20142.95558347944
206011105,21105,Brunswick,20601,Brunswick - Coburg,206,Melbourne - Inner,2GMEL,Greater Melbourne,2,Victoria,5142469.99934153,644,144.96115350677087,-37.76649247626389,23987,Melbourne,Brunswick,23987,144.96115350677087,-37.76649247626389,Melbourne,144.86438303359998,-37.70856216950001,59930,10681.766408690948
209021208,21208,Reservoir - West,20902,Darebin - North,209,Melbourne - North East,2GMEL,Greater Melbourne,2,Victoria,10155327.94246,747,144.99399633527116,-37.709692557687035,23969,Melbourne,Reservoir - West,23969,144.99399633527116,-37.709692557687035,Melbourne,144.9693830336,-37.63856216950001,60631,8187.977767124796
119021364,11364,Kingsgrove (North) - Earlwood,11902,Canterbury,119,Sydney - Inner South West,1GSYD,Greater Sydney,1,New South Wales,8202031.87165008,363,151.11819466324155,-33.928310965900224,23961,Sydney,Kingsgrove (North) - Earlwood,23961,151.11819466324155,-33.928310965900224,Sydney,151.23438303359998,-34.06856216950001,96369,18900.958833299897
111011209,11209,Glendale - Cardiff - Hillsborough,11101,Lake Macquarie - East,111,Newcastle and Lake Macquarie,1RNSW,Rest of NSW,1,New South Wales,21921746.8453514,208,151.65990891573227,-32.942363137795674,23943,Newcastle - Maitland,Glendale - Cardiff - Hillsborough,23943,151.65990891573227,-32.942363137795674,Newcastle - Maitland,151.6543830336,-32.948562169500015,107559,860.0362502251525
122031431,11431,Narrabeen - Collaroy,12203,Warringah,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,7162087.55449203,430,151.29403531814972,-33.72923396990504,23938,Sydney,Narrabeen - Collaroy,23938,151.29403531814972,-33.72923396990504,Sydney,151.30438303359998,-33.64856216950001,100564,8999.179771448422
103011058,11058,Bathurst,10301,Bathurst,103,Central West,1RNSW,Rest of NSW,1,New South Wales,119439539.734518,57,149.55900922223773,-33.39911905361164,23934,Bathurst,Bathurst,23934,149.55900922223773,-33.39911905361164,Bathurst,149.55438303359998,-33.36856216950002,103335,3416.342494971998
119031374,11374,South Hurstville - Blakehurst,11903,Hurstville,119,Sydney - Inner South West,1GSYD,Greater Sydney,1,New South Wales,6239177.52669804,373,151.10574456396674,-33.984728883150204,23870,Sydney,South Hurstville - Blakehurst,23870,151.10574456396674,-33.984728883150204,Sydney,150.9543830336,-34.06856216950001,96365,16789.58094764714
212021294,21294,Berwick - South,21202,Casey - North,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,14853749.6186911,833,145.34794624264785,-38.061089591378114,23681,Melbourne,Berwick - South,23681,145.34794624264785,-38.061089591378114,Melbourne,145.38938303359998,-38.058562169500014,56443,3647.354480330849
209031209,21209,Eltham,20903,Nillumbik - Kinglake,209,Melbourne - North East,2GMEL,Greater Melbourne,2,Victoria,19487474.9214762,748,145.15693429918102,-37.7145267507002,23651,Melbourne,Eltham,23651,145.15693429918102,-37.7145267507002,Melbourne,145.1443830336,-37.70856216950001,59934,1289.6078879289012
404031107,41107,Plympton,40403,West Torrens,404,Adelaide - West,4GADE,Greater Adelaide,4,South Australia,10697264.556705501,1609,138.55056323767312,-34.9579052530623,23548,Adelaide,Plympton,23548,138.55056323767312,-34.9579052530623,Adelaide,138.5293830336,-34.978562169500016,87101,2998.861742688079
314011386,31386,Hills District,31401,Hills District,314,Moreton Bay - South,3GBRI,Greater Brisbane,3,Queensland,31658683.8523332,1360,152.94120634174175,-27.381028918029404,23530,Brisbane,Hills District,23530,152.94120634174175,-27.381028918029404,Brisbane,152.9493830336,-27.418562169500014,162799,4236.959870399641
116011308,11308,Seven Hills - Toongabbie,11601,Blacktown,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,11204484.0830207,307,150.92564101830075,-33.793295042735444,23507,Sydney,Seven Hills - Toongabbie,23507,150.92564101830075,-33.793295042735444,Sydney,150.7793830336,-33.71856216950002,99858,15884.894020750819
110011186,11186,Armidale,11001,Armidale,110,New England and North West,1RNSW,Rest of NSW,1,New South Wales,274685527.469354,185,151.66772473528044,-30.50310893024526,23471,Armidale,Armidale,23471,151.66772473528044,-30.50310893024526,Armidale,151.6893830336,-30.498562169500012,132025,2139.3913068677466
107011131,11131,Dapto - Avondale,10701,Dapto - Port Kembla,107,Illawarra,1RNSW,Rest of NSW,1,New South Wales,56746463.6555106,130,150.76657030525345,-34.52258032027969,23404,Wollongong,Dapto - Avondale,23404,150.76657030525345,-34.52258032027969,Wollongong,150.7793830336,-34.558562169500014,91470,4161.236109835092
102011040,11040,Umina - Booker Bay - Patonga,10201,Gosford,102,Central Coast,1GSYD,Greater Sydney,1,New South Wales,25111069.8321982,39,151.29797112111277,-33.5291437198017,23310,Central Coast,Umina - Booker Bay - Patonga,23310,151.29797112111277,-33.5291437198017,Central Coast,151.30438303359998,-33.50856216950002,101962,2359.2254655551797
119031369,11369,Mortdale - Penshurst,11903,Hurstville,119,Sydney - Inner South West,1GSYD,Greater Sydney,1,New South Wales,6115591.1093969,368,151.07337541720366,-33.97083359529454,23292,Sydney,Mortdale - Penshurst,23292,151.07337541720366,-33.97083359529454,Sydney,151.0593830336,-34.13856216950001,95668,18649.88213885534
214021380,21380,Mornington,21402,Mornington Peninsula,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,21089872.9587331,919,145.0603483852961,-38.230433661381475,23224,Melbourne,Mornington,23224,145.0603483852961,-38.230433661381475,Melbourne,145.0393830336,-38.198562169500015,55040,3985.8413121529234
201011004,21004,Ballarat - South,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,32854092.2752819,543,143.86201900795587,-37.59320674563973,23193,Ballarat,Ballarat - South,23193,143.86201900795587,-37.59320674563973,Ballarat,143.8843830336,-37.56856216950001,61314,3374.02146050838
506021122,51122,Rivervale - Kewdale - Cloverdale,50602,Belmont - Victoria Park,506,Perth - South East,5GPER,Greater Perth,5,Western Australia,10208281.1400795,1796,115.93161706884287,-31.965281468844335,23189,Perth,Rivervale - Kewdale - Cloverdale,23189,115.93161706884287,-31.965281468844335,Perth,115.95438303359998,-31.968562169500014,116835,2182.53860860943
214011374,21374,Langwarrin,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,37619623.2053111,913,145.19591410664643,-38.16259890468142,23163,Melbourne,Langwarrin,23163,145.19591410664643,-38.16259890468142,Melbourne,145.2143830336,-38.128562169500015,55741,4110.3311487336805
213011330,21330,Deer Park - Derrimut,21301,Brimbank,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,21336140.3534613,869,144.77430393684224,-37.78748631105264,23136,Melbourne,Deer Park - Derrimut,23136,144.77430393684224,-37.78748631105264,Melbourne,144.7593830336,-37.77856216950001,59230,1645.830394253131
212021293,21293,Berwick - North,21202,Casey - North,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,19732044.9668299,832,145.34842553574126,-38.02512637351793,23042,Melbourne,Berwick - North,23042,145.34842553574126,-38.02512637351793,Melbourne,145.3543830336,-37.988562169500014,57141,4092.103850827971
116021310,11310,Parklea - Kellyville Ridge,11602,Blacktown - North,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,9877842.94143309,309,150.91780000103805,-33.710324589682635,23031,Sydney,Parklea - Kellyville Ridge,23031,150.91780000103805,-33.710324589682635,Sydney,150.8843830336,-33.64856216950001,100558,7518.763948647252
313021365,31365,Caboolture,31302,Caboolture,313,Moreton Bay - North,3GBRI,Greater Brisbane,3,Queensland,74460034.0855387,1339,152.9714409854051,-27.06326859290313,22993,Brisbane,Caboolture,22993,152.9714409854051,-27.06326859290313,Brisbane,152.98438303359998,-27.068562169500016,166294,1411.4639384251445
212041312,21312,Dandenong North,21204,Dandenong,212,Melbourne - South East,2GMEL,Greater Melbourne,2,Victoria,9535355.13430437,851,145.21437329141,-37.95582224751887,22949,Melbourne,Dandenong North,22949,145.21437329141,-37.95582224751887,Melbourne,145.1793830336,-37.918562169500014,57838,5154.154102428748
122021423,11423,Warriewood - Mona Vale,12202,Pittwater,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,11678019.6207254,422,151.29791685582188,-33.68611380982775,22948,Sydney,Warriewood - Mona Vale,22948,151.29791685582188,-33.68611380982775,Sydney,151.23438303359998,-33.64856216950001,100563,7215.818064727163
117031332,11332,Newtown - Camperdown - Darlington,11703,Sydney Inner City,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,3281495.22290346,331,151.18189325549886,-33.89409565737847,22909,Sydney,Newtown - Camperdown - Darlington,22909,151.18189325549886,-33.89409565737847,Sydney,151.3393830336,-33.99856216950002,97070,18607.33468508447
501011002,51002,Busselton,50101,Augusta - Margaret River - Busselton,501,Bunbury,5RWAU,Rest of WA,5,Western Australia,196229714.540813,1676,115.32979131957377,-33.67598412964308,22620,Busselton,Busselton,22620,115.32979131957377,-33.67598412964308,Busselton,115.32438303359999,-33.64856216950001,100050,3082.6388182888422
117031338,11338,Waterloo - Beaconsfield,11703,Sydney Inner City,117,Sydney - City and Inner South,1GSYD,Greater Sydney,1,New South Wales,3580219.58961584,337,151.20676893689975,-33.90966882379322,22565,Sydney,Waterloo - Beaconsfield,22565,151.20676893689975,-33.90966882379322,Sydney,151.4093830336,-33.85856216950002,98469,19582.364564257943
504011045,51045,Bayswater - Embleton - Bedford,50401,Bayswater - Bassendean,504,Perth - North East,5GPER,Greater Perth,5,Western Australia,13810872.343274,1719,115.91272818899769,-31.914333280613885,22548,Perth,Bayswater - Embleton - Bedford,22548,115.91272818899769,-31.914333280613885,Perth,115.91938303359998,-31.898562169500014,117534,1858.6293143853518
213051365,21365,Tarneit,21305,Wyndham,213,Melbourne - West,2GMEL,Greater Melbourne,2,Victoria,62121630.2584654,904,144.64667436214773,-37.82663083008231,22534,Melbourne,Tarneit,22534,144.64667436214773,-37.82663083008231,Melbourne,144.6543830336,-37.84856216950001,58529,2527.0510899507826
124011454,11454,Springwood - Winmalee,12401,Blue Mountains,124,Sydney - Outer West and Blue Mountains,1GSYD,Greater Sydney,1,New South Wales,69664212.1940264,453,150.5947859797041,-33.690266995363295,22531,Sydney,Springwood - Winmalee,22531,150.5947859797041,-33.690266995363295,Sydney,150.5693830336,-33.71856216950002,99855,3923.7139048505364
208011169,21169,Brighton (Vic.),20801,Bayside,208,Melbourne - Inner South,2GMEL,Greater Melbourne,2,Victoria,8200495.86037471,708,144.9957211997507,-37.90829558834322,22526,Melbourne,Brighton (Vic.),22526,144.9957211997507,-37.90829558834322,Melbourne,144.9693830336,-37.918562169500014,57835,2581.228372460839
122011419,11419,Manly - Fairlight,12201,Manly,122,Sydney - Northern Beaches,1GSYD,Greater Sydney,1,New South Wales,6727627.74440111,418,151.28837138169118,-33.80311351518446,22509,Sydney,Manly - Fairlight,22509,151.28837138169118,-33.80311351518446,Sydney,151.3743830336,-33.78856216950001,99167,8127.039769409835
116031317,11317,Mount Druitt - Whalan,11603,Mount Druitt,116,Sydney - Blacktown,1GSYD,Greater Sydney,1,New South Wales,8684524.01310106,316,150.81288972303324,-33.765042407392926,22492,Sydney,Mount Druitt - Whalan,22492,150.81288972303324,-33.765042407392926,Sydney,150.7443830336,-33.78856216950001,99158,6860.842355669952
406011136,41136,Whyalla,40601,Eyre Peninsula and South West,406,South Australia - Outback,4RSAU,Rest of SA,4,South Australia,40871748.8746275,1638,137.53651183453167,-33.04136298360553,22471,Whyalla,Whyalla,22471,137.53651183453167,-33.04136298360553,Whyalla,137.5493830336,-33.018562169500015,106659,2800.0683347203935
118021350,11350,Malabar - La Perouse - Chifley,11802,Eastern Suburbs - South,118,Sydney - Eastern Suburbs,1GSYD,Greater Sydney,1,New South Wales,11825720.4836463,349,151.24401467384558,-33.97233986024232,22459,Sydney,Malabar - La Perouse - Chifley,22459,151.24401467384558,-33.97233986024232,Sydney,151.30438303359998,-34.06856216950001,96370,12041.946566471182
313041373,31373,Deception Bay,31304,Narangba - Burpengary,313,Moreton Bay - North,3GBRI,Greater Brisbane,3,Queensland,31215051.5756616,1347,153.00935453674643,-27.17888923826755,22451,Brisbane,Deception Bay,22451,153.00935453674643,-27.17888923826755,Brisbane,152.98438303359998,-27.208562169500013,164896,4114.954071491161
201011003,21003,Ballarat - North,20101,Ballarat,201,Ballarat,2RVIC,Rest of Vic.,2,Victoria,92349032.9090925,542,143.89950018597878,-37.52710456376825,22424,Ballarat,Ballarat - North,22424,143.89950018597878,-37.52710456376825,Ballarat,143.91938303359998,-37.49856216950002,62014,3622.892805121419
214011371,21371,Frankston,21401,Frankston,214,Mornington Peninsula,2GMEL,Greater Melbourne,2,Victoria,11625012.3339724,910,145.13946933276034,-38.15396184000145,22301,Melbourne,Frankston,22301,145.13946933276034,-38.15396184000145,Melbourne,145.1443830336,-38.128562169500015,55740,2852.0685114401967
402031036,41036,Enfield - Blair Athol,40203,Port Adelaide - East,402,Adelaide - North,4GADE,Greater Adelaide,4,South Australia,15176327.0444917,1538,138.60010732875344,-34.8542608310693,22263,Adelaide,Enfield - Blair Athol,22263,138.60010732875344,-34.8542608310693,Adelaide,138.5993830336,-34.838562169500015,88500,1742.8399752343933
120031391,11391,Burwood - Croydon,12003,Strathfield - Burwood - Ashfield,120,Sydney - Inner West,1GSYD,Greater Sydney,1,New South Wales,4490113.47749793,390,151.10938711514854,-33.87820520767402,22226,Sydney,Burwood - Croydon,22226,151.10938711514854,-33.87820520767402,Sydney,150.8493830336,-33.99856216950002,97063,27496.262761529688
101011001,11001,Goulburn,10101,Goulburn - Yass,101,Capital Region,1RNSW,Rest of NSW,1,New South Wales,64644260.5972615,0,149.719477150178,-34.75057044497044,22202,Goulburn,Goulburn,22202,149.719477150178,-34.75057044497044,Goulburn,149.6943830336,-34.768562169500015,89357,3043.3884563419538
115011290,11290,Baulkham Hills (East),11501,Baulkham Hills,115,Sydney - Baulkham Hills and Hawkesbury,1GSYD,Greater Sydney,1,New South Wales,8296561.17756556,289,150.98827745180773,-33.759933270172226,22188,Sydney,Baulkham Hills (East),22188,150.98827745180773,-33.759933270172226,Sydney,150.9893830336,-33.57856216950002,101259,20117.36706477544
121031408,11408,Lindfield - Roseville,12103,Ku-ring-gai,121,Sydney - North Sydney and Hornsby,1GSYD,Greater Sydney,1,New South Wales,11873903.9568333,407,151.1760097827767,-33.77786160210657,22165,Sydney,Lindfield - Roseville,22165,151.1760097827767,-33.77786160210657,Sydney,151.1993830336,-33.57856216950002,101262,22211.6955197855
